0,118,01110110,00000000
1,94,01011110,00000001
2,169,10101001,00000010
3,27,00011011,00000011
4,35,00100011,00000100
5,17,00010001,00000101
6,170,10101010,00000110
7,29,00011101,00000111
8,147,10010011,00001000
9,87,01010111,00001001
10,165,10100101,00001010
11,86,01010110,00001011
12,141,10001101,00001100
13,114,01110010,00001101
14,185,10111001,00001110
15,107,01101011,00001111
16,122,01111010,00010000
17,160,10100000,00010001
18,30,00011110,00010010
19,1,00000001,00010011
20,116,01110100,00010100
21,155,10011011,00010101
22,50,00110010,00010110
23,143,10001111,00010111
24,91,01011011,00011000
25,161,10100001,00011001
26,131,10000011,00011010
27,63,00111111,00011011
28,11,00001011,00011100
29,135,10000111,00011101
30,130,10000010,00011110
31,64,01000000,00011111
32,110,01101110,00100000
33,6,00000110,00100001
34,96,01100000,00100010
35,49,00110001,00100011
36,100,01100100,00100100
37,171,10101011,00100101
38,25,00011001,00100110
39,128,10000000,00100111
40,181,10110101,00101000
41,144,10010000,00101001
42,40,00101000,00101010
43,179,10110011,00101011
44,72,01001000,00101100
45,55,00110111,00101101
46,108,01101100,00101110
47,166,10100110,00101111
48,142,10001110,00110000
49,145,10010001,00110001
50,158,10011110,00110010
51,69,01000101,00110011
52,73,01001001,00110100
53,67,01000011,00110101
54,57,00111001,00110110
55,65,01000001,00110111
56,124,01111100,00111000
57,102,01100110,00111001
58,129,10000001,00111010
59,46,00101110,00111011
60,28,00011100,00111100
61,2,00000010,00111101
62,81,01010001,00111110
63,177,10110001,00111111
64,191,10111111,01000000
65,98,01100010,01000001
66,33,00100001,01000010
67,95,01011111,01000011
68,152,10011000,01000100
69,53,00110101,01000101
70,71,01000111,01000110
71,200,11001000,01000111
72,138,10001010,01001000
73,76,01001100,01001001
74,167,10100111,01001010
75,182,10110110,01001011
76,154,10011010,01001100
77,197,11000101,01001101
78,84,01010100,01001110
79,37,00100101,01001111
80,157,10011101,01010000
81,23,00010111,01010001
82,123,01111011,01010010
83,140,10001100,01010011
84,159,10011111,01010100
85,146,10010010,01010101
86,12,00001100,01010110
87,126,01111110,01010111
88,189,10111101,01011000
89,36,00100100,01011001
90,115,01110011,01011010
91,42,00101010,01011011
92,190,10111110,01011100
93,106,01101010,01011101
94,175,10101111,01011110
95,93,01011101,01011111
96,75,01001011,01100000
97,9,00001001,01100001
98,188,10111100,01100010
99,151,10010111,01100011
100,41,00101001,01100100
101,150,10010110,01100101
102,51,00110011,01100110
103,58,00111010,01100111
104,192,11000000,01101000
105,193,11000001,01101001
106,139,10001011,01101010
107,99,01100011,01101011
108,88,01011000,01101100
109,199,11000111,01101101
110,112,01110000,01101110
111,3,00000011,01101111
112,176,10110000,01110000
113,62,00111110,01110001
114,79,01001111,01110010
115,134,10000110,01110011
116,203,11001011,01110100
117,85,01010101,01110101
118,92,01011100,01110110
119,164,10100100,01110111
120,133,10000101,01111000
121,78,01001110,01111001
122,54,00110110,01111010
123,101,01100101,01111011
124,74,01001010,01111100
125,137,10001001,01111101
126,183,10110111,01111110
127,0,00000000,01111111
128,196,11000100,10000000
129,43,00101011,10000001
130,174,10101110,10000010
131,172,10101100,10000011
132,103,01100111,10000100
133,48,00110000,10000101
134,24,00011000,10000110
135,16,00010000,10000111
136,20,00010100,10001000
137,47,00101111,10001001
138,180,10110100,10001010
139,104,01101000,10001011
140,32,00100000,10001100
141,59,00111011,10001101
142,26,00011010,10001110
143,44,00101100,10001111
144,173,10101101,10010000
145,22,00010110,10010001
146,178,10110010,10010010
147,105,01101001,10010011
148,56,00111000,10010100
149,83,01010011,10010101
150,45,00101101,10010110
151,82,01010010,10010111
152,21,00010101,10011000
153,38,00100110,10011001
154,119,01110111,10011010
155,187,10111011,10011011
156,89,01011001,10011100
157,184,10111000,10011101
158,156,10011100,10011110
159,14,00001110,10011111
160,97,01100001,10100000
161,195,11000011,10100001
162,39,00100111,10100010
163,125,01111101,10100011
164,10,00001010,10100100
165,198,11000110,10100101
166,68,01000100,10100110
167,120,01111000,10100111
168,194,11000010,10101000
169,168,10101000,10101001
170,31,00011111,10101010
171,111,01101111,10101011
172,77,01001101,10101100
173,66,01000010,10101101
174,18,00010010,10101110
175,136,10001000,10101111
176,121,01111001,10110000
177,132,10000100,10110001
178,202,11001010,10110010
179,60,00111100,10110011
180,153,10011001,10110100
181,148,10010100,10110101
182,127,01111111,10110110
183,109,01101101,10110111
184,13,00001101,10111000
185,80,01010000,10111001
186,70,01000110,10111010
187,186,10111010,10111011
188,19,00010011,10111100
189,90,01011010,10111101
190,201,11001001,10111110
191,162,10100010,10111111
192,149,10010101,11000000
193,34,00100010,11000001
194,163,10100011,11000010
195,8,00001000,11000011
196,4,00000100,11000100
197,61,00111101,11000101
198,15,00001111,11000110
199,52,00110100,11000111
200,117,01110101,11001000
201,5,00000101,11001001
202,7,00000111,11001010
203,113,01110001,11001011
