0,0,00000000,00000000
1,17,00010001,00000001
2,34,00100010,00000010
3,51,00110011,00000011
4,68,01000100,00000100
5,85,01010101,00000101
6,102,01100110,00000110
7,119,01110111,00000111
8,136,10001000,00001000
9,153,10011001,00001001
10,170,10101010,00001010
11,187,10111011,00001011
12,188,10111100,00001100
13,189,10111101,00001101
14,190,10111110,00001110
15,191,10111111,00001111
16,192,11000000,00010000
17,193,11000001,00010001
18,194,11000010,00010010
19,195,11000011,00010011
20,196,11000100,00010100
21,197,11000101,00010101
22,198,11000110,00010110
23,199,11000111,00010111
24,200,11001000,00011000
25,201,11001001,00011001
26,202,11001010,00011010
27,203,11001011,00011011
28,186,10111010,00011100
29,169,10101001,00011101
30,152,10011000,00011110
31,135,10000111,00011111
32,118,01110110,00100000
33,101,01100101,00100001
34,84,01010100,00100010
35,67,01000011,00100011
36,50,00110010,00100100
37,33,00100001,00100101
38,16,00010000,00100110
39,15,00001111,00100111
40,14,00001110,00101000
41,13,00001101,00101001
42,12,00001100,00101010
43,11,00001011,00101011
44,10,00001010,00101100
45,9,00001001,00101101
46,8,00001000,00101110
47,7,00000111,00101111
48,6,00000110,00110000
49,5,00000101,00110001
50,4,00000100,00110010
51,3,00000011,00110011
52,2,00000010,00110100
53,1,00000001,00110101
54,18,00010010,00110110
55,35,00100011,00110111
56,52,00110100,00111000
57,69,01000101,00111001
58,86,01010110,00111010
59,103,01100111,00111011
60,120,01111000,00111100
61,137,10001001,00111101
62,154,10011010,00111110
63,171,10101011,00111111
64,172,10101100,01000000
65,173,10101101,01000001
66,174,10101110,01000010
67,175,10101111,01000011
68,176,10110000,01000100
69,177,10110001,01000101
70,178,10110010,01000110
71,179,10110011,01000111
72,180,10110100,01001000
73,181,10110101,01001001
74,182,10110110,01001010
75,183,10110111,01001011
76,184,10111000,01001100
77,185,10111001,01001101
78,168,10101000,01001110
79,151,10010111,01001111
80,134,10000110,01010000
81,117,01110101,01010001
82,100,01100100,01010010
83,83,01010011,01010011
84,66,01000010,01010100
85,49,00110001,01010101
86,32,00100000,01010110
87,31,00011111,01010111
88,30,00011110,01011000
89,29,00011101,01011001
90,28,00011100,01011010
91,27,00011011,01011011
92,26,00011010,01011100
93,25,00011001,01011101
94,24,00011000,01011110
95,23,00010111,01011111
96,22,00010110,01100000
97,21,00010101,01100001
98,20,00010100,01100010
99,19,00010011,01100011
100,36,00100100,01100100
101,53,00110101,01100101
102,70,01000110,01100110
103,87,01010111,01100111
104,104,01101000,01101000
105,121,01111001,01101001
106,138,10001010,01101010
107,155,10011011,01101011
108,156,10011100,01101100
109,157,10011101,01101101
110,158,10011110,01101110
111,159,10011111,01101111
112,160,10100000,01110000
113,161,10100001,01110001
114,162,10100010,01110010
115,163,10100011,01110011
116,164,10100100,01110100
117,165,10100101,01110101
118,166,10100110,01110110
119,167,10100111,01110111
120,150,10010110,01111000
121,133,10000101,01111001
122,116,01110100,01111010
123,99,01100011,01111011
124,82,01010010,01111100
125,65,01000001,01111101
126,48,00110000,01111110
127,47,00101111,01111111
128,46,00101110,10000000
129,45,00101101,10000001
130,44,00101100,10000010
131,43,00101011,10000011
132,42,00101010,10000100
133,41,00101001,10000101
134,40,00101000,10000110
135,39,00100111,10000111
136,38,00100110,10001000
137,37,00100101,10001001
138,54,00110110,10001010
139,71,01000111,10001011
140,88,01011000,10001100
141,105,01101001,10001101
142,122,01111010,10001110
143,139,10001011,10001111
144,140,10001100,10010000
145,141,10001101,10010001
146,142,10001110,10010010
147,143,10001111,10010011
148,144,10010000,10010100
149,145,10010001,10010101
150,146,10010010,10010110
151,147,10010011,10010111
152,148,10010100,10011000
153,149,10010101,10011001
154,132,10000100,10011010
155,115,01110011,10011011
156,98,01100010,10011100
157,81,01010001,10011101
158,64,01000000,10011110
159,63,00111111,10011111
160,62,00111110,10100000
161,61,00111101,10100001
162,60,00111100,10100010
163,59,00111011,10100011
164,58,00111010,10100100
165,57,00111001,10100101
166,56,00111000,10100110
167,55,00110111,10100111
168,72,01001000,10101000
169,89,01011001,10101001
170,106,01101010,10101010
171,123,01111011,10101011
172,124,01111100,10101100
173,125,01111101,10101101
174,126,01111110,10101110
175,127,01111111,10101111
176,128,10000000,10110000
177,129,10000001,10110001
178,130,10000010,10110010
179,131,10000011,10110011
180,114,01110010,10110100
181,97,01100001,10110101
182,80,01010000,10110110
183,79,01001111,10110111
184,78,01001110,10111000
185,77,01001101,10111001
186,76,01001100,10111010
187,75,01001011,10111011
188,74,01001010,10111100
189,73,01001001,10111101
190,90,01011010,10111110
191,107,01101011,10111111
192,108,01101100,11000000
193,109,01101101,11000001
194,110,01101110,11000010
195,111,01101111,11000011
196,112,01110000,11000100
197,113,01110001,11000101
198,96,01100000,11000110
199,95,01011111,11000111
200,94,01011110,11001000
201,93,01011101,11001001
202,92,01011100,11001010
203,91,01011011,11001011
